% Title : Training set 200 positives and 200 negatives, balance 1.0.
% Description : A training set.

@RELATION Train_200_200_1.0

@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@DATA
142.171875,62.0827458638,-0.7383349782,-0.3270395837,157.459058672,50.5448403247,-0.7737160643,0.1473987175,0
92.390625,37.7440463797,1.0056021875,3.8831446373,109.117424242,42.2679655119,0.4846115931,-0.0871314709,0
142.015625,51.4236364025,0.0305743113,0.0744208572,107.096232596,46.975216013,0.552527805,-0.1106524845,0
77.34375,44.2761994297,0.7609175322,2.227602155,120.47750947,39.5210820209,0.2714874983,-0.3764901715,0
81.59375,42.5729956773,0.8798053546,2.809608815,115.0671109,36.9607971434,0.2985944315,-0.1677685003,0
96.328125,39.1292149038,0.5814974449,3.0745030115,116.714015152,40.6439598248,0.1475524929,-0.2439611304,0
104.46875,58.2287967713,0.3234408407,-0.5891502215,111.796238245,35.7699424682,-0.2089719048,0.4489891542,0
133.71875,57.1110400749,0.0432944365,-0.3326323409,159.353535354,52.1482268281,-0.6190729896,-0.4145786899,0
110.96875,46.6248219668,0.1731739215,0.8740634654,107.948297407,38.9537608411,0.4262756822,-0.2415558697,0
119.359375,47.732119423,0.3415565661,0.6748959557,80.4474616293,39.9580714731,1.3622669888,2.1061258199,0
68.375,40.549159979,1.5601394531,5.4675176303,98.2966942149,37.6757715671,0.148229011,-0.2589409286,0
104.921875,37.9293358956,0.6708049494,2.6368122058,108.025032938,44.739702805,0.4602676018,-0.4729634081,0
121.09375,64.3277056247,-0.0989873017,-0.820007524,168.854217854,44.1859210494,-0.8173706788,0.5567795669,0
124.328125,54.946011766,0.0305750823,0.0851507908,90.8345109122,56.5245526729,1.0957696189,0.2902982209,0
89.71875,48.9494218397,0.5112093262,0.6801188402,105.265027322,36.7401767841,0.435641314,0.2519824136,0
120.203125,54.3947319622,0.1257328347,-0.2313366161,105.40203168,35.1573456894,0.3805367217,0.4154778884,0
109.8125,37.1289454974,0.4744175333,3.2219597965,82.3702115495,38.0206286581,0.7611564474,0.8533277389,0
143.1875,58.6608032996,-0.1729038542,-0.2810104074,124.381155303,52.6450879838,0.0014543868,-0.7369648405,0
90.4375,42.0111127412,1.0807299139,3.0014223305,113.589053803,34.7689736001,0.2036328136,0.4072669547,0
87.671875,40.7047504474,0.9095923768,2.8377580565,122.213611525,51.503264584,0.0739660469,-0.9604022073,0
134.375,59.9274300717,0.1008868381,-0.8395668149,132.785012285,60.6865313779,0.123947387,-1.0940940872,0
95.453125,50.4554040984,0.7162174835,0.7782455531,105.314086814,35.2429969659,0.4107225127,0.5982538236,0
82.921875,37.2140366191,1.3273170628,5.1885325193,95.5379700621,38.3040301087,0.4658680001,-0.0649079217,0
99.875,49.3889220879,0.3173146932,0.3773324728,108.615151515,36.6506352382,0.3601178668,0.2546001532,0
82.359375,46.1025918426,0.8384212444,1.6008302503,108.084439905,37.4556646731,0.4089160764,0.2689165286,0
108.59375,48.0821948432,0.4928253006,1.1721629951,133.325757576,49.5926922822,-0.2714625153,-0.7728734996,0
82.359375,47.6220035762,1.0904706751,2.1312982835,87.5296384902,35.9291870861,0.54508559,0.2637748833,0
113.796875,46.4294423317,0.1380552058,0.9122312853,105.320568701,35.3719161715,0.4444691811,0.2106165711,0
99.84375,51.0404921208,0.4810265076,0.4088858552,107.257223397,40.4121221274,0.5745326704,0.4693217726,0
87.140625,37.2704923446,1.0928994182,4.8344088768,84.8951678952,39.2449163256,0.5626014714,0.2444589619,0
76.03125,46.5560712844,0.9722523235,2.0160153147,94.3070286195,40.1385281307,0.548752389,0.0832164409,0
115.375,50.4094175229,0.2035898357,-0.1049316729,124.451355662,39.8169408927,0.115060012,0.202737853,0
115.8125,65.3583571072,0.3147526408,-0.7119449668,136.45004095,60.9331624708,-0.2302280173,-1.0730156837,0
100.78125,48.1798287506,0.7078716607,1.1476392631,84.2528735632,41.085216187,1.0207426515,0.8905653042,0
109.3125,43.1982620455,0.6056303909,1.2405189031,101.412878788,39.8172908712,0.4233627294,0.2204215527,0
115.28125,61.8977152118,0.2586894069,-0.5963423105,143.064804673,43.9817081579,0.2922191672,-0.4004896416,0
92.453125,45.6727249322,0.7343692035,1.3181155463,100.749311295,36.5000165036,0.4314011092,0.0662461645,0
124.015625,61.4169897574,0.2131234325,-0.5884725259,100.327868852,39.9401850745,0.4460866995,0.1996348325,0
129.3125,50.3316733653,0.3364614438,0.2613565644,89.7617743702,40.2700044636,0.6341548177,0.4219483896,0
104.203125,49.5502206376,0.5974684709,0.327070103,111.129827689,37.3209262285,0.4832000145,0.060582843,0
121.078125,54.784037561,0.5157869622,0.1907644499,96.3648989899,53.6630654439,0.828729192,-0.1017313025,0
115.1875,52.8943153255,0.2435674492,-0.1396214348,98.6468855219,35.2232701682,0.6112443432,1.2888340928,0
92.546875,47.579515579,0.4594999179,0.6311769447,115.051478642,38.9511575786,0.083817195,0.1516790467,0
111.34375,37.2647700374,0.5233513204,2.975418448,106.392496392,44.1662156471,0.3912393129,-0.344025748,0
130.140625,50.8791052359,0.1843820751,-0.0062413618,105.806818182,37.1144322205,0.4838895197,0.2655088081,0
102.40625,49.4793892539,0.3199354304,0.3783013388,106.765079365,33.9807677318,0.4507200231,0.2628826106,0
83.40625,46.6970685476,0.9802923665,1.6206666571,81.7222222222,36.8313701026,0.7393697824,0.7228174008,0
100.375,51.0668985254,0.5359198173,0.09277564,123.831002331,47.8758490829,0.4687956597,-0.0849422842,0
81.1875,46.2212326074,0.9637621684,2.1524670662,104.838383838,36.5322486763,0.1544875383,0.2892500362,0
117.96875,45.4243769736,0.4000121315,1.2356398728,104.526488663,35.888455429,0.3045778341,0.1504709749,0
116.375,63.3639043541,0.1919882111,-0.7265018371,125.610920526,46.8430754458,-0.1247103509,-0.89815994,0
105.1875,47.9175316951,0.6131746313,1.0975667574,120.773136773,45.2681261191,0.0590024,-0.6612043514,0
123.25,55.9648327077,0.4414458955,-0.1573192726,101.983652313,38.4245897154,0.3206831694,0.0170550816,0
80.3125,45.3330987662,0.8042980183,1.8924098536,90.2159090909,32.7226212536,0.4803785597,0.3849001946,0
118.34375,64.0412998458,0.1103665483,-0.6910222133,129.295110193,45.4607271954,-0.1793835416,-0.5676031926,0
108.609375,58.7929675821,0.440385949,-0.1413198999,127.627875137,41.3178710747,-0.1232728525,-0.5055058722,0
96.375,41.5664001929,0.3848952815,2.3710776588,96.0688995215,36.3479468923,0.3424650971,0.0729693443,0
104.046875,46.2916804376,0.4446568061,0.9963001583,93.599862259,33.6338504382,0.6492662597,1.0926790326,0
138.796875,58.1609242983,-0.2522449061,-0.4637504326,125.996031746,47.44517211,0.1577587351,-0.2109719865,0
85.453125,49.8723149927,0.9059635291,1.3583564425,93.9490595611,30.5119033362,0.3964620641,0.3719481308,0
121.765625,52.8517212904,-0.0400110336,-0.0075604121,115.459145022,40.4561779608,0.3312952696,-0.040428991,0
114.296875,61.9782420712,0.2727872717,-0.5620800789,136.608471074,52.5611012394,-0.0748212073,-0.8178129291,0
109.453125,40.2282276857,0.540177459,1.9535138266,126.019008264,40.0529528578,0.0279783105,0.0684851555,0
129.53125,53.4292665441,0.0776997942,-0.2552122969,91.4227324794,57.1676454591,1.2853593942,0.620503387,0
103.953125,38.2656951816,0.7627068461,2.9157434702,113.13895048,40.7732098264,0.5231720408,-0.012625989,0
120.984375,54.0137402043,0.1810850471,-0.0169848352,101.920217803,39.0501938597,0.7025925524,0.6957531825,0
81.953125,34.5743897666,1.4075706316,8.2089572137,89.5721153846,27.4931764762,0.3723492576,1.038954457,0
172.328125,61.0440554762,-1.1350062939,0.3575341104,108.168234065,52.8286144234,0.6953741716,-0.1335125233,0
104.96875,49.816214965,0.5049003901,0.3338639996,109.475164011,39.2722759129,0.2130006009,-0.4625636343,0
100.140625,43.6874077923,0.4725055128,1.3278976741,104.528198653,41.7376875063,0.1982983939,-0.184353875,0
109.875,42.5696121077,0.1883305963,1.0725999938,101.332231405,43.0466251446,0.5736837228,0.2061858588,0
98.90625,48.1669358683,0.7174145144,1.5159798798,100.533333333,39.7524376145,0.4088610474,-0.0552339274,0
97.875,53.1535217554,0.4975093476,0.0210406631,103.520689655,42.0826156701,0.3398641172,-0.4359115531,0
83.4375,46.8114152077,0.8659267989,1.4507186587,112.635330579,43.771841518,0.2781885286,-0.5688597337,0
88.53125,46.5369371944,0.761575501,1.4947070613,86.0921052632,34.9482627615,0.5803212981,0.7781680645,0
89.46875,43.2351740304,0.8272301171,2.1119566237,97.4746556474,36.3167317506,0.4829453885,0.2673168591,0
102.6875,58.5325430316,0.6319102789,-0.0389274496,111.35546875,37.941778326,0.1299109705,-0.0696127176,0
109.765625,66.3689362078,0.2668067737,-0.8702347423,102.050373869,57.4473410196,0.9586756577,-0.0562839003,0
123.203125,59.4543363871,0.147224143,-0.3216799955,97.6646507998,45.2138454431,0.4829460433,-0.1223180118,0
97.328125,40.4084825128,0.569228381,2.200119173,112.628259338,44.6779992051,0.7237038958,0.1348926075,0
89.84375,40.7366614481,1.0172201313,2.864870395,98.5284552846,35.2055169204,0.2366031772,0.1075626537,0
111.890625,57.9129511604,0.1197364472,-0.3569245769,92.7648221344,39.8746392098,0.7193040778,0.8440944461,0
101.0625,42.4197311843,0.3375386087,1.6241424542,109.94963145,42.4719534797,0.1704083192,-0.2658382898,0
127.1875,61.2762380026,0.1374794668,-0.6527631443,103.495108566,41.8434284032,0.5612710525,-0.0937124624,0
90.296875,40.8788911326,0.8172344633,2.8603743692,103.505323505,34.1763530593,0.3283221378,0.3750195507,0
95.40625,49.8274267943,0.3406009901,0.2547831282,121.387073864,48.258934382,0.1026239119,-0.8131557447,0
131.5,67.830441175,0.0353558188,-0.8705442776,144.991372054,41.6031957135,-0.4898906821,0.4346263067,0
75.109375,41.9591010641,1.1834072322,3.5299481163,115.252840909,39.4366159493,-0.3207242622,-0.563248344,0
109.390625,49.8872532528,0.2400605325,0.0852164059,109.490022173,39.9050250454,0.1414014984,-0.1734764615,0
95.71875,41.303173588,0.9199044605,2.1003005465,100.50035791,34.9322784493,0.2183751395,0.0363701793,0
85.203125,45.0746532459,0.6892766845,1.5716406611,110.074938575,36.5223910444,0.206160114,0.2133251393,0
146.640625,58.0418402931,-0.2263873347,-0.4058421178,135.921568627,44.4025159277,-0.6506883617,0.0935933015,0
119.65625,47.5211198936,0.1940107494,0.4246876702,108.04476584,40.7935412755,0.2021952882,-0.2648339861,0
94.125,49.7507851697,0.706150004,0.4324495483,114.504148629,38.2000834461,0.5563440242,0.7328508506,0
108.703125,57.1526682687,0.1892963477,-0.5001112905,93.1545138889,41.1000752101,0.4715153269,0.023863331,0
128.25,59.0883871839,-0.2208200888,-0.4525203882,133.766723842,48.2799501533,-0.0572993076,-0.5325621936,0
107.828125,52.0608282107,0.3388379799,0.0156459009,125.828548644,40.2718091326,0.1290754968,-0.4495129324,0
116.6875,64.4483502019,0.2909589837,-0.5871455428,114.314780458,45.664189114,0.3812314062,-0.4283163679,0
119.34375,41.3401358965,0.4531785821,2.1540261763,119.355036855,45.9844683347,-0.2280516243,-0.3285025857,0
105.921875,45.4719366366,0.4646653338,0.9660256926,113.090463458,39.2370852302,0.1318486367,-0.1170408809,0
131.578125,61.8326381977,-0.0534230915,-0.4684104793,142.371448864,64.1205773268,-0.0590595583,-1.253139802,0
86.890625,40.9775537595,0.8041752868,2.702935277,111.223324151,41.4866113751,0.2328930689,-0.6041018058,0
70.609375,41.0440377778,1.3304147403,4.5993016974,97.9542011019,29.6137259513,0.5466111972,0.8841710882,0
76,50.8665533529,1.8169590183,3.0397365269,72.6174734357,35.1510328981,0.9738007192,2.4741938923,0
96.625,40.7793222724,0.6646073466,2.2150284901,108.950834879,39.4609518787,0.0590289652,-0.0376378085,0
81.9375,35.9704197049,1.4981300747,6.6783746652,104.455597643,36.2499786111,0.4609040254,0.2646768858,0
82.5,42.6746411819,0.9112703632,2.4894547715,109.458624709,44.0078403586,0.1623556944,-0.7056451902,0
97.140625,46.3599595514,0.6791337555,0.9733016121,102.606506239,33.5819795666,0.1424054127,0.4804441624,0
96.109375,53.7697978619,0.7645817619,0.5253233571,104.477502296,42.0124216273,0.5933227815,0.3404953351,0
84.765625,43.9668704067,1.0268011519,2.3060448619,102.486742424,37.665820203,0.372295796,0.2003925178,0
94.890625,58.1990434811,0.9993350831,0.2846019923,118.297520661,60.8882922245,0.065096878,-0.8310033151,0
87.234375,41.3958565965,0.8169709944,2.6302492387,100.844142646,39.8752420524,0.1605354583,-0.4131335841,0
85.828125,41.5254269573,0.8332925193,2.7043445919,96.938984439,39.3328157735,0.492106212,-0.0086839921,0
72.25,45.2548339959,1.0549829913,2.3765679998,134.538617886,47.5985594524,-0.3072909387,-0.6396184369,0
73.640625,41.4526715015,1.1970157847,3.8992719917,112.533169533,32.5576903287,0.3197144584,0.498531162,0
110.78125,45.8143225251,0.215773851,0.6774557297,117.026599327,42.3301474131,-0.3309860157,0.0662421054,0
101.0625,50.6942042422,0.826689858,0.9045561329,94.0874125874,34.6199553739,0.5985445026,0.6509510073,0
112.75,57.8378660568,0.1504790931,-0.408661016,129.498834499,58.7482132728,0.1828636026,-1.0141622105,0
100.984375,43.5550987929,0.2455093775,1.2879552867,100.909400124,41.9538739197,0.3296030591,-0.0631046208,0
108.140625,59.1528388973,0.5519288756,-0.0412582122,118.574576938,41.7632008115,0.1840833602,-0.3268533872,0
97.03125,49.0439754041,0.5338207606,1.2747226803,88.7622589532,35.173790602,0.5475632251,0.5437024653,0
107.5625,53.7819309225,0.0658066099,-0.1082847611,102.595959596,57.6931295911,0.6736361126,-0.6819549352,0
71.828125,39.5476590203,1.5168373325,5.4379447683,94.0101010101,33.1961175622,0.4891845299,0.4576023835,0
133.0625,55.4478569807,0.1321685423,-0.1204535786,109.157828283,45.0619187475,0.354554418,-0.3645322685,0
155.484375,61.2336692993,-1.0759276376,0.2757748059,154.632323232,72.8223650291,-0.4451610373,-1.2363926312,0
122.4375,41.2006807438,0.1648444483,1.2665577532,112.246583482,33.4282576024,0.5184652894,0.9425231953,0
107.0625,57.0703718557,0.3563173394,-0.353192448,91.9498106061,36.2092030089,0.9727915799,2.3315924322,0
109.125,60.6646777375,0.3621464012,-0.5117062479,149.640613452,52.6457186414,-0.3164208306,-0.7925379021,0
137.90625,53.0526621475,-0.0664514767,-0.0035037977,110.007459207,47.1263781279,0.5926928302,-0.2430863213,0
80.59375,42.1766073901,0.959122629,2.8738689969,120.940953654,47.3453937415,-0.0892123626,-0.7447402328,0
131.34375,58.4754806388,-0.0951289247,-0.5293334119,89.5060160428,44.5534134304,1.0705224475,1.2412712385,0
94.0625,39.8029815937,0.8465947361,3.0275212705,103.259858863,51.0653149198,0.46236269,-0.8662195516,0
82.390625,49.4288052365,0.9643759946,1.2616466399,121.506734007,53.0603647891,0.1369338341,-0.7838096584,0
112.75,52.6646228506,0.3924495303,-0.0701124678,109.995820272,40.3211841675,0.6419194068,0.2487426074,0
155.109375,50.4678478054,-0.3331793513,0.0824653216,115.1134401,62.2089537255,0.3591349984,-1.2213178784,0
78.015625,41.1341145627,1.0286261406,3.5362058855,97.6889483066,38.5617827646,0.7050587877,0.8484138147,0
84.40625,44.1792226158,0.8643360955,2.1311728789,116.386363636,35.7735278362,0.3902589778,0.1053479149,0
117.046875,57.7341508791,0.1323503951,-0.2894831994,130.43045843,46.7375213519,-0.1006555424,-0.473483966,0
88.171875,43.5959984859,1.0213962932,2.0265581175,108.256907308,36.4729369607,0.3127975579,0.143401144,0
123.890625,47.8823810196,0.1880143987,0.3146612624,99.5684185606,40.9439236431,0.5690690492,-0.1206070538,0
77.3125,40.0861864456,1.3078437862,4.2808377856,96.4335423197,36.3900187162,0.2962949075,-0.3318957787,0
83.84375,37.4074770058,1.2278606367,4.994098193,103.983579248,40.1666601831,0.57092752,0.0574993892,0
85.15625,45.9395726573,1.3088397033,2.8363921468,83.1587752525,31.7426477611,0.744590941,1.9384139868,0
101.59375,51.9497108841,0.3790299181,0.6583593216,105.900626959,33.9376749068,0.3058562256,0.2291621372,0
82.125,37.0942633705,1.1604472485,5.7124709013,92.781024531,34.413631156,0.6506498324,0.7708951938,0
100.46875,47.2139309255,0.6667826072,1.3681098136,89.4014621742,30.3172528276,0.3466603848,0.4328431979,0
108.828125,51.987544989,0.4021135139,0.1563217157,116.237710438,39.9743612126,0.3863771139,-0.0676957731,0
139,55.3144420563,-0.3586719822,-0.0010485335,145.033831465,48.8086024933,-0.7757168583,0.1022091812,0
103.5625,46.567784935,0.186632086,0.6639601433,105.915900579,37.8036170021,0.2188099909,0.0536317457,0
90.40625,44.9429217001,0.6258335151,1.7169347231,93.8893653516,40.0215000266,0.4351435843,0.2245079293,0
90.890625,44.0855408508,0.5718315771,1.526546425,88.3565656566,39.0891814537,0.6240778502,0.6221118161,0
95.875,38.2081061425,0.9741211673,3.705143546,101.527356902,32.8895504075,0.2495692597,0.1075402536,0
105.515625,40.22242541,0.4815297687,2.530555793,104.362852665,44.0804307789,0.4399673258,-0.0177870936,0
79.875,39.5464521165,1.2549722369,4.5510051166,103.600063131,38.0158637474,0.6305438819,0.5556744473,0
124.609375,54.8562374494,0.1384906762,-0.1601851019,130.764180264,52.2974200762,-0.1030346565,-0.8391774139,0
